Course code,Teacher Id,Hours
I-4853,19750102-0059,117.0
I-4853,19911116-0069,159.0
I-4854,19690917-0022,246.0
I-4854,19770713-0042,101.0
I-4855,19561222-0030,277.0
I-4855,19750417-0051,96.0
I-4855,19931203-0066,106.0
I-4856,19690513-0015,242.0
I-4856,19780815-0047,91.0
I-4857,19611219-0014,264.0
I-4857,19780602-0035,151.0
I-4857,19920504-0093,121.0
I-4858,19690513-0015,242.0
I-4858,19750102-0059,101.0
I-4858,19910403-0131,94.0
I-4859,19690408-0009,222.0
I-4859,19750722-0060,109.0
I-4859,19930302-0135,100.0
I-4860,19580515-0017,228.0
I-4860,19781125-0031,96.0
I-4860,19930906-0110,132.0
I-4861,19690513-0015,273.0
I-4861,19780815-0047,94.0
I-4861,19910327-0096,110.0
I-4862,19620522-0023,246.0
I-4862,19750906-0032,140.0
I-4862,19931203-0066,136.0
I-4863,19620831-0024,260.0
I-4863,19750417-0051,158.0
I-4864,19650303-0019,253.0
I-4864,19750722-0060,143.0
I-4864,19901002-0085,122.0
I-4865,19600529-0021,300.0
I-4865,19750417-0051,113.0
I-4866,19620424-0026,280.0
I-4866,19790717-0045,81.0
I-4867,19640414-0013,246.0
I-4867,19761024-0034,115.0
I-4867,19900801-0130,147.0
I-4868,19640414-0013,300.0
I-4868,19750102-0059,92.0
I-4869,19560705-0025,241.0
I-4869,19781125-0031,106.0
I-4869,19910820-0078,110.0
I-4870,19600529-0021,293.0
I-4870,19750512-0043,135.0
I-4871,19630126-0001,272.0
I-4871,19750512-0043,122.0
I-4872,19660630-0020,271.0
I-4872,19770713-0042,153.0
I-4872,19920602-0073,85.0
I-4873,19680712-0028,264.0
I-4873,19750331-0036,80.0
I-4873,19920122-0065,115.0
I-4874,19620831-0024,280.0
I-4874,19750417-0051,138.0
I-4874,19920226-0075,146.0
I-4875,19650303-0019,269.0
I-4875,19790426-0049,119.0
I-4876,19690408-0009,290.0
I-4876,19780424-0057,89.0
I-4877,19610623-0005,269.0
I-4877,19761024-0034,133.0
I-4877,19930709-0100,88.0
I-4878,19560612-0010,236.0
I-4878,19750417-0051,135.0
I-4878,19900818-0116,102.0
I-4879,19570615-0011,242.0
I-4879,19750705-0033,98.0
I-4880,19620424-0026,250.0
I-4880,19770224-0058,100.0
I-4880,19921208-0097,95.0
I-4881,19620522-0023,272.0
I-4881,19761020-0044,110.0
I-4881,19920122-0065,113.0
I-4882,19570615-0011,234.0
I-4882,19761020-0044,103.0
I-4883,19690408-0009,224.0
I-4883,19750102-0059,129.0
I-4884,19561222-0030,240.0
I-4884,19760108-0050,99.0
I-4884,19910421-0067,115.0
I-4885,19620831-0024,237.0
I-4885,19761020-0044,82.0
I-4885,19920316-0107,140.0
I-4886,19640220-0029,237.0
I-4886,19750331-0036,114.0
I-4886,19920602-0073,128.0
I-4887,19690513-0015,229.0
I-4887,19750331-0036,88.0
I-4887,19931231-0099,126.0
I-4888,19580218-0007,248.0
I-4888,19781125-0031,137.0
I-4889,19611219-0014,222.0
I-4889,19750705-0033,119.0
I-4889,19930906-0110,117.0
I-4890,19590129-0004,234.0
I-4890,19750417-0051,130.0
I-4891,19600529-0021,232.0
I-4891,19780424-0057,135.0
I-4891,19920505-0115,137.0
I-4892,19680712-0028,225.0
I-4892,19770224-0058,150.0
I-4893,19680712-0028,276.0
I-4893,19780317-0052,105.0
I-4893,19910403-0131,105.0
I-4894,19570615-0011,273.0
I-4894,19761024-0034,140.0
I-4894,19900128-0095,115.0
I-4895,19561222-0030,253.0
I-4895,19760524-0046,154.0
I-4896,19620522-0023,292.0
I-4896,19780815-0047,111.0
I-4896,19910214-0084,128.0
I-4897,19580515-0017,270.0
I-4897,19760108-0050,110.0
I-4898,19640220-0029,255.0
I-4898,19790702-0038,158.0
I-4898,19910101-0133,120.0
I-4899,19680712-0028,236.0
I-4899,19780424-0057,157.0
I-4899,19920316-0107,93.0
I-4900,19640220-0029,263.0
I-4900,19760524-0046,119.0
I-4901,19600814-0002,242.0
I-4901,19771013-0040,125.0
I-4901,19910927-0128,156.0
I-4902,19601021-0018,275.0
I-4902,19781130-0054,143.0
I-4902,19900211-0140,98.0
I-4903,19561222-0030,266.0
I-4903,19750906-0032,122.0
I-4903,19930906-0110,139.0
I-4904,19561222-0030,278.0
I-4904,19750906-0032,131.0
I-4905,19560812-0016,270.0
I-4905,19780602-0035,132.0
I-4905,19930829-0082,105.0
I-4906,19600529-0021,226.0
I-4906,19790618-0048,114.0
I-4907,19611219-0014,298.0
I-4907,19761020-0044,129.0
I-4907,19920217-0098,151.0
I-4908,19690513-0015,279.0
I-4908,19771013-0040,155.0
I-4909,19650303-0019,266.0
I-4909,19790618-0048,136.0
I-4910,19640414-0013,240.0
I-4910,19750722-0060,103.0
I-4911,19611219-0014,246.0
I-4911,19750512-0043,131.0
I-4912,19611219-0014,289.0
I-4912,19780317-0052,143.0
I-4913,19630126-0001,250.0
I-4913,19750331-0036,134.0
I-4914,19600529-0021,257.0
I-4914,19761020-0044,110.0
I-4914,19900902-0090,119.0
I-4915,19610620-0006,286.0
I-4915,19780602-0035,133.0
I-4915,19930302-0135,127.0
I-4916,19611219-0014,287.0
I-4916,19751018-0039,117.0
I-4917,19620831-0024,251.0
I-4917,19761024-0034,151.0
I-4918,19640414-0013,278.0
I-4918,19751018-0039,97.0
I-4918,19910403-0103,155.0
I-4919,19690408-0009,251.0
I-4919,19761009-0055,91.0
I-4919,19901108-0087,112.0
I-4920,19560812-0016,267.0
I-4920,19750722-0060,137.0
I-4920,19900511-0134,81.0
I-4921,19690513-0015,264.0
I-4921,19750722-0060,100.0
I-4921,19910327-0096,135.0
I-4922,19640414-0013,285.0
I-4922,19790702-0038,129.0
I-4923,19570826-0012,258.0
I-4923,19760108-0050,134.0
I-4923,19900801-0130,135.0
I-4924,19570826-0012,248.0
I-4924,19760524-0046,150.0
I-4925,19570615-0011,271.0
I-4925,19781130-0054,149.0
I-4925,19900701-0138,106.0
I-4926,19580218-0007,241.0
I-4926,19780815-0047,86.0
I-4927,19620831-0024,225.0
I-4927,19761009-0055,141.0
I-4927,19900119-0104,131.0
I-4928,19690408-0009,253.0
I-4928,19761024-0034,117.0
I-4929,19680712-0028,293.0
I-4929,19751018-0039,104.0
I-4930,19690408-0009,258.0
I-4930,19761024-0034,135.0
I-4931,19620424-0026,252.0
I-4931,19771013-0040,127.0
I-4932,19610918-0027,280.0
I-4932,19751018-0039,124.0
I-4932,19900801-0130,108.0
I-4933,19690513-0015,275.0
I-4933,19761024-0034,104.0
I-4934,19580515-0017,254.0
I-4934,19761024-0034,122.0
I-4934,19920917-0109,110.0
I-4935,19640220-0029,256.0
I-4935,19750220-0037,147.0
I-4936,19640220-0029,230.0
I-4936,19780317-0052,157.0
I-4936,19911025-0091,116.0
I-4937,19680712-0028,266.0
I-4937,19771013-0040,128.0
I-4938,19561222-0030,291.0
I-4938,19790618-0048,123.0
I-4938,19921201-0094,107.0
I-4939,19580515-0017,242.0
I-4939,19790618-0048,129.0
I-4940,19611219-0014,293.0
I-4940,19781130-0054,129.0
I-4941,19560812-0016,258.0
I-4941,19760524-0046,85.0
I-4941,19910421-0067,102.0
I-4942,19561222-0030,233.0
I-4942,19761009-0055,113.0
I-4942,19910921-0136,110.0
I-4943,19560705-0025,246.0
I-4943,19750102-0059,117.0
I-4943,19900801-0130,160.0
I-4944,19630126-0001,247.0
I-4944,19790708-0041,117.0
I-4945,19610620-0006,287.0
I-4945,19790708-0041,159.0
I-4946,19620522-0023,221.0
I-4946,19750705-0033,105.0
I-4946,19930228-0086,148.0
I-4947,19680712-0028,280.0
I-4947,19771013-0040,124.0
I-4947,19900321-0080,137.0
I-4948,19590129-0004,235.0
I-4948,19750906-0032,88.0
I-4948,19900317-0083,105.0
I-4949,19690513-0015,263.0
I-4949,19750122-0056,142.0
I-4949,19930512-0117,142.0
I-4950,19600529-0021,248.0
I-4950,19781125-0031,80.0
I-4951,19560705-0025,267.0
I-4951,19750722-0060,128.0
I-4951,19920826-0088,104.0
I-4952,19560705-0025,243.0
I-4952,19750220-0037,113.0
I-4952,19900616-0124,134.0
I-4953,19590129-0004,275.0
I-4953,19760108-0050,124.0
I-4954,19610918-0027,274.0
I-4954,19790708-0041,120.0
I-4955,19610623-0005,294.0
I-4955,19750722-0060,139.0
I-4955,19930326-0132,105.0
I-4956,19600905-0003,243.0
I-4956,19780815-0047,88.0
I-4957,19561222-0030,298.0
I-4957,19750512-0043,146.0
I-4958,19610620-0006,233.0
I-4958,19780602-0035,93.0
I-4958,19910921-0136,131.0
I-4959,19690917-0022,287.0
I-4959,19750705-0033,118.0
I-4959,19900818-0116,125.0
I-4960,19580515-0017,233.0
I-4960,19750417-0051,134.0
I-4960,19901002-0085,128.0
I-4961,19620522-0023,251.0
I-4961,19770713-0042,116.0
I-4962,19580218-0007,264.0
I-4962,19761009-0055,131.0
I-4962,19900701-0113,130.0
I-4963,19601021-0018,272.0
I-4963,19780424-0057,138.0
I-4964,19600529-0021,262.0
I-4964,19770224-0058,128.0
I-4964,19920206-0072,110.0
I-4965,19600814-0002,223.0
I-4965,19750705-0033,138.0
I-4966,19560705-0025,268.0
I-4966,19750220-0037,100.0
I-4967,19560612-0010,275.0
I-4967,19790717-0045,137.0
I-4967,19900701-0113,135.0
I-4968,19600905-0003,264.0
I-4968,19761009-0055,131.0
I-4969,19600529-0021,296.0
I-4969,19790702-0038,95.0
I-4970,19560612-0010,254.0
I-4970,19750512-0043,140.0
I-4971,19650303-0019,237.0
I-4971,19761024-0034,114.0
I-4972,19620522-0023,270.0
I-4972,19750722-0060,111.0
I-4973,19690513-0015,270.0
I-4973,19781130-0054,102.0
I-4974,19580515-0017,273.0
I-4974,19790708-0041,109.0
I-4974,19921208-0097,123.0
I-4975,19570828-0008,272.0
I-4975,19751018-0039,118.0
I-4976,19660630-0020,273.0
I-4976,19761009-0055,148.0
I-4977,19640220-0029,261.0
I-4977,19750220-0037,152.0
I-4978,19650303-0019,245.0
I-4978,19750122-0056,108.0
I-4979,19610623-0005,278.0
I-4979,19790618-0048,102.0
I-4980,19560705-0025,245.0
I-4980,19751018-0039,117.0
I-4980,19920917-0109,127.0
I-4981,19650303-0019,236.0
I-4981,19781125-0031,120.0
I-4982,19601021-0018,276.0
I-4982,19751018-0039,113.0
I-4983,19640220-0029,236.0
I-4983,19750220-0037,100.0
I-4983,19921201-0094,101.0
I-4984,19620424-0026,226.0
I-4984,19750122-0056,111.0
I-4984,19920217-0098,101.0
I-4985,19570826-0012,260.0
I-4985,19761020-0044,133.0
I-4985,19900430-0112,105.0
I-4986,19560812-0016,246.0
I-4986,19780602-0035,151.0
I-4986,19910921-0136,81.0
I-4987,19580218-0007,279.0
I-4987,19781125-0031,118.0
I-4987,19901026-0111,118.0
I-4988,19560612-0010,294.0
I-4988,19750512-0043,95.0
I-4988,19920505-0115,131.0
I-4989,19580515-0017,296.0
I-4989,19780602-0035,145.0
I-4990,19580515-0017,282.0
I-4990,19760108-0050,103.0
I-4991,19610623-0005,280.0
I-4991,19790717-0045,118.0
I-4991,19900128-0095,100.0
I-4992,19660630-0020,271.0
I-4992,19761009-0055,120.0
I-4993,19640220-0029,244.0
I-4993,19760108-0050,135.0
I-4993,19930919-0137,96.0
I-4994,19611219-0014,294.0
I-4994,19781217-0053,94.0
I-4994,19900801-0130,139.0
I-4995,19560812-0016,264.0
I-4995,19790426-0049,131.0
I-4996,19560612-0010,274.0
I-4996,19781125-0031,130.0
I-4996,19920217-0098,159.0
I-4997,19660630-0020,299.0
I-4997,19771013-0040,100.0
I-4998,19570826-0012,298.0
I-4998,19770224-0058,124.0
I-4999,19600529-0021,288.0
I-4999,19780602-0035,149.0
I-5000,19640220-0029,220.0
I-5000,19760108-0050,114.0
I-5001,19640414-0013,267.0
I-5001,19770713-0042,119.0
I-5001,19910927-0128,90.0
I-5002,19570826-0012,226.0
I-5002,19760108-0050,110.0
I-5003,19650303-0019,295.0
I-5003,19781130-0054,141.0
I-5003,19900128-0095,84.0
I-5004,19560612-0010,277.0
I-5004,19780424-0057,132.0
I-5005,19690917-0022,240.0
I-5005,19750705-0033,140.0
I-5006,19680712-0028,259.0
I-5006,19750102-0059,150.0
I-5007,19610623-0005,290.0
I-5007,19761020-0044,107.0
I-5008,19620424-0026,247.0
I-5008,19770224-0058,102.0
I-5008,19910404-0102,120.0
I-5009,19600905-0003,223.0
I-5009,19750722-0060,124.0
I-5009,19931203-0066,147.0
I-5010,19640220-0029,258.0
I-5010,19771013-0040,84.0
I-5011,19640220-0029,277.0
I-5011,19790708-0041,121.0
I-5011,19930906-0110,92.0
I-5012,19560705-0025,259.0
I-5012,19771013-0040,111.0
I-5013,19640414-0013,286.0
I-5013,19780424-0057,96.0
I-5013,19900801-0130,107.0
I-5014,19600529-0021,255.0
I-5014,19781217-0053,127.0
I-5014,19920917-0109,138.0
I-5015,19560612-0010,272.0
I-5015,19780602-0035,138.0
I-5016,19570828-0008,272.0
I-5016,19761020-0044,153.0
I-5016,19920505-0115,119.0
I-5017,19560705-0025,292.0
I-5017,19761009-0055,117.0
I-5018,19570615-0011,277.0
I-5018,19770713-0042,106.0
I-5019,19640220-0029,295.0
I-5019,19760108-0050,128.0
I-5020,19561222-0030,246.0
I-5020,19790702-0038,82.0
I-5021,19611219-0014,300.0
I-5021,19780815-0047,103.0
I-5022,19610623-0005,265.0
I-5022,19780815-0047,133.0
I-5022,19920320-0121,113.0
I-5023,19611219-0014,240.0
I-5023,19790426-0049,152.0
I-5023,19900909-0123,130.0
I-5024,19690917-0022,269.0
I-5024,19780317-0052,157.0
I-5024,19920320-0121,144.0
I-5025,19610620-0006,276.0
I-5025,19771013-0040,149.0
I-5026,19690408-0009,223.0
I-5026,19781125-0031,121.0
I-5026,19920505-0115,119.0
I-5027,19690917-0022,242.0
I-5027,19750331-0036,123.0
I-5028,19680712-0028,276.0
I-5028,19771013-0040,107.0
I-5029,19600814-0002,265.0
I-5029,19750705-0033,131.0
I-5029,19930326-0132,118.0
I-5030,19640220-0029,276.0
I-5030,19750512-0043,91.0
I-5030,19901011-0119,104.0
I-5031,19610620-0006,251.0
I-5031,19760524-0046,143.0
I-5031,19920320-0121,137.0
I-5032,19680712-0028,267.0
I-5032,19760524-0046,98.0
I-5033,19570828-0008,227.0
I-5033,19780602-0035,130.0
I-5034,19610918-0027,248.0
I-5034,19761009-0055,155.0
I-5034,19910421-0067,115.0
I-5035,19610623-0005,275.0
I-5035,19790702-0038,93.0
I-5036,19560812-0016,279.0
I-5036,19781130-0054,80.0
I-5036,19931212-0079,103.0
I-5037,19690513-0015,260.0
I-5037,19750102-0059,100.0
I-5038,19690917-0022,253.0
I-5038,19780602-0035,104.0
I-5039,19570615-0011,265.0
I-5039,19761020-0044,117.0
I-5040,19630126-0001,263.0
I-5040,19770224-0058,154.0
I-5041,19600905-0003,256.0
I-5041,19790717-0045,114.0
I-5042,19611219-0014,230.0
I-5042,19750722-0060,151.0
I-5043,19561222-0030,254.0
I-5043,19750705-0033,92.0
I-5043,19920206-0072,151.0
I-5044,19570826-0012,236.0
I-5044,19780815-0047,104.0
I-5045,19570615-0011,221.0
I-5045,19781125-0031,104.0
I-5046,19620522-0023,280.0
I-5046,19761020-0044,108.0
I-5046,19911025-0091,134.0
I-5047,19680712-0028,256.0
I-5047,19771013-0040,126.0
I-5048,19580218-0007,241.0
I-5048,19780602-0035,88.0
I-5049,19620522-0023,263.0
I-5049,19780602-0035,133.0
I-5049,19901108-0087,152.0
I-5050,19580515-0017,247.0
I-5050,19750417-0051,111.0
I-5051,19611219-0014,253.0
I-5051,19781130-0054,148.0
I-5051,19900723-0126,113.0
I-5052,19570828-0008,266.0
I-5052,19781125-0031,129.0
I-5052,19921123-0108,127.0
I-5053,19561222-0030,296.0
I-5053,19750417-0051,118.0
I-5054,19600814-0002,271.0
I-5054,19750417-0051,120.0
I-5055,19620424-0026,223.0
I-5055,19760524-0046,139.0
I-5056,19620522-0023,269.0
I-5056,19771013-0040,136.0
I-5057,19570615-0011,269.0
I-5057,19780602-0035,130.0
I-5057,19920320-0121,147.0
I-5058,19611219-0014,228.0
I-5058,19790618-0048,100.0
I-5058,19901011-0119,130.0
I-5059,19690513-0015,220.0
I-5059,19750122-0056,128.0
I-5060,19570826-0012,253.0
I-5060,19790708-0041,149.0
I-5060,19900119-0104,124.0
I-5061,19690513-0015,252.0
I-5061,19771013-0040,118.0
I-5062,19620424-0026,252.0
I-5062,19790426-0049,111.0
I-5063,19580218-0007,293.0
I-5063,19780602-0035,137.0
I-5063,19920826-0088,149.0
I-5064,19690513-0015,269.0
I-5064,19761009-0055,122.0
I-5064,19900211-0140,101.0
I-5065,19620831-0024,282.0
I-5065,19761024-0034,120.0
I-5066,19680712-0028,280.0
I-5066,19790702-0038,149.0
I-5066,19920316-0107,140.0
I-5067,19560705-0025,226.0
I-5067,19781130-0054,127.0
I-5067,19910403-0103,153.0
I-5068,19680712-0028,293.0
I-5068,19750722-0060,85.0
I-5068,19930906-0110,145.0
I-5069,19680712-0028,280.0
I-5069,19750122-0056,117.0
I-5069,19920828-0070,139.0
I-5070,19610918-0027,248.0
I-5070,19780815-0047,146.0
I-5070,19900426-0089,105.0
I-5071,19610918-0027,256.0
I-5071,19790717-0045,112.0
I-5071,19900616-0124,99.0
I-5072,19620522-0023,288.0
I-5072,19790702-0038,119.0
I-5073,19650303-0019,293.0
I-5073,19750705-0033,92.0
I-5073,19900902-0114,89.0
I-5074,19560612-0010,294.0
I-5074,19790717-0045,121.0
I-5075,19610623-0005,271.0
I-5075,19761009-0055,131.0
I-5075,19910403-0103,109.0
I-5076,19560612-0010,242.0
I-5076,19790702-0038,148.0
I-5077,19610620-0006,222.0
I-5077,19750705-0033,149.0
I-5077,19920504-0093,127.0
I-5078,19561222-0030,271.0
I-5078,19781217-0053,118.0
I-5078,19910214-0084,155.0
I-5079,19560612-0010,265.0
I-5079,19760524-0046,134.0
I-5080,19570615-0011,253.0
I-5080,19761009-0055,118.0
I-5080,19910822-0122,135.0
I-5081,19580218-0007,274.0
I-5081,19761020-0044,112.0
I-5082,19561222-0030,260.0
I-5082,19790702-0038,140.0
I-5083,19640414-0013,264.0
I-5083,19771013-0040,108.0
I-5083,19901026-0111,156.0
I-5084,19570828-0008,294.0
I-5084,19780424-0057,140.0
I-5084,19921127-0120,125.0
I-5085,19570615-0011,230.0
I-5085,19760524-0046,82.0
I-5085,19930508-0061,139.0
I-5086,19590129-0004,273.0
I-5086,19780815-0047,102.0
I-5086,19910421-0067,103.0
I-5087,19580218-0007,250.0
I-5087,19750331-0036,91.0
I-5088,19690408-0009,276.0
I-5088,19780424-0057,121.0
I-5089,19560812-0016,228.0
I-5089,19750417-0051,143.0
I-5090,19640414-0013,227.0
I-5090,19750906-0032,131.0
I-5090,19920316-0107,122.0
I-5091,19620831-0024,248.0
I-5091,19750722-0060,126.0
I-5092,19660630-0020,288.0
I-5092,19790618-0048,106.0
I-5093,19600529-0021,283.0
I-5093,19761024-0034,133.0
I-5094,19560705-0025,265.0
I-5094,19750102-0059,119.0
I-5094,19921127-0120,99.0
I-5095,19680712-0028,279.0
I-5095,19780317-0052,82.0
I-5095,19900426-0089,147.0
I-5096,19610623-0005,251.0
I-5096,19790702-0038,122.0
I-5097,19560812-0016,246.0
I-5097,19771013-0040,155.0
I-5098,19620522-0023,225.0
I-5098,19761024-0034,117.0
I-5098,19900426-0089,123.0
I-5099,19620522-0023,265.0
I-5099,19761020-0044,160.0
I-5099,19921127-0120,121.0
I-5100,19620522-0023,243.0
I-5100,19761020-0044,95.0
I-5100,19900211-0140,156.0
I-5101,19600905-0003,244.0
I-5101,19780602-0035,130.0
I-5102,19570828-0008,294.0
I-5102,19760524-0046,140.0
I-5102,19900426-0089,118.0
I-5103,19640220-0029,290.0
I-5103,19760108-0050,136.0
I-5103,19901026-0111,123.0
I-5104,19680712-0028,254.0
I-5104,19761009-0055,113.0
I-5105,19570615-0011,230.0
I-5105,19750122-0056,147.0
I-5106,19590129-0004,244.0
I-5106,19770224-0058,111.0
I-5107,19570828-0008,280.0
I-5107,19750906-0032,105.0
I-5108,19640220-0029,236.0
I-5108,19750512-0043,128.0
I-5108,19900701-0138,99.0
I-5109,19640414-0013,291.0
I-5109,19790702-0038,140.0
I-5110,19590129-0004,259.0
I-5110,19770713-0042,120.0
I-5111,19590129-0004,223.0
I-5111,19770713-0042,126.0
I-5111,19901011-0119,116.0
I-5112,19560705-0025,283.0
I-5112,19750220-0037,95.0
I-5113,19570828-0008,245.0
I-5113,19790717-0045,85.0
I-5113,19930512-0117,104.0
I-5114,19690408-0009,269.0
I-5114,19771013-0040,149.0
I-5114,19900723-0126,110.0
I-5115,19610620-0006,257.0
I-5115,19781217-0053,117.0
I-5115,19920828-0070,106.0
I-5116,19690408-0009,227.0
I-5116,19790717-0045,152.0
I-5116,19900723-0126,121.0
I-5117,19610918-0027,297.0
I-5117,19781125-0031,125.0
I-5117,19921002-0129,100.0
I-5118,19580515-0017,246.0
I-5118,19750331-0036,121.0
I-5119,19580515-0017,261.0
I-5119,19771013-0040,137.0
I-5119,19901011-0119,89.0
I-5120,19660630-0020,241.0
I-5120,19770713-0042,111.0
I-5121,19620831-0024,264.0
I-5121,19750705-0033,93.0
I-5122,19610620-0006,260.0
I-5122,19760108-0050,103.0
I-5122,19930616-0127,96.0
I-5123,19650303-0019,269.0
I-5123,19760108-0050,118.0
I-5124,19660630-0020,275.0
I-5124,19780317-0052,141.0
I-5125,19611219-0014,266.0
I-5125,19760108-0050,106.0
I-5125,19900317-0083,92.0
I-5126,19620522-0023,252.0
I-5126,19790702-0038,82.0
I-5127,19560612-0010,281.0
I-5127,19781130-0054,104.0
I-5128,19640414-0013,272.0
I-5128,19750122-0056,129.0
I-5128,19930919-0137,109.0
I-5129,19610918-0027,247.0
I-5129,19781217-0053,90.0
I-5129,19900701-0138,146.0
I-5130,19610620-0006,266.0
I-5130,19790702-0038,91.0
I-5131,19600529-0021,240.0
I-5131,19750331-0036,115.0
I-5132,19680712-0028,230.0
I-5132,19750512-0043,152.0
I-5132,19910514-0068,120.0
I-5133,19620522-0023,224.0
I-5133,19750512-0043,104.0
I-5134,19600814-0002,247.0
I-5134,19780424-0057,119.0
I-5135,19610623-0005,224.0
I-5135,19790717-0045,100.0
I-5135,19910206-0081,136.0
I-5136,19580218-0007,260.0
I-5136,19790708-0041,108.0
I-5136,19900128-0095,91.0
I-5137,19680712-0028,229.0
I-5137,19781130-0054,103.0
I-5137,19910404-0102,118.0
I-5138,19600814-0002,240.0
I-5138,19750417-0051,125.0
I-5139,19570828-0008,287.0
I-5139,19790708-0041,126.0
I-5139,19930919-0137,123.0
I-5140,19690513-0015,253.0
I-5140,19781217-0053,139.0
I-5141,19570828-0008,269.0
I-5141,19750122-0056,103.0
I-5141,19921208-0097,131.0
I-5142,19690917-0022,289.0
I-5142,19750122-0056,120.0
I-5143,19610918-0027,254.0
I-5143,19750906-0032,111.0
I-5144,19560705-0025,251.0
I-5144,19770224-0058,107.0
I-5144,19921002-0129,157.0
I-5145,19680712-0028,254.0
I-5145,19780424-0057,131.0
I-5145,19910404-0102,140.0
I-5146,19600905-0003,283.0
I-5146,19750906-0032,155.0
I-5147,19580515-0017,272.0
I-5147,19750220-0037,131.0
I-5148,19580515-0017,267.0
I-5148,19781130-0054,82.0
I-5149,19570828-0008,234.0
I-5149,19750906-0032,134.0
I-5150,19600905-0003,246.0
