Course code,Study period,Academic year,Instance_id,Examiner
1181,1.0,2022-2023,I-4821,19680712-0028
1144,4.0,2022-2023,I-4822,19611219-0014
1063,4.0,2022-2023,I-4823,19560705-0025
1019,1.0,2022-2023,I-4824,19590129-0004
1010,4.0,2022-2023,I-4825,19601021-0018
1261,1.0,2023-2024,I-4826,19690513-0015
1196,4.0,2023-2024,I-4827,19620522-0023
1183,4.0,2023-2024,I-4828,19610620-0006
1119,4.0,2023-2024,I-4829,19580218-0007
1286,1.0,2023-2024,I-4830,19561222-0030
1185,3.0,2023-2024,I-4831,19610623-0005
1093,2.0,2023-2024,I-4832,19660630-0020
1088,4.0,2023-2024,I-4833,19580515-0017
1240,2.0,2013-2014,I-4834,19690408-0009
1138,2.0,2013-2014,I-4835,19610620-0006
1118,4.0,2013-2014,I-4836,19630126-0001
1260,4.0,2013-2014,I-4837,19600905-0003
1243,2.0,2013-2014,I-4838,19620424-0026
1114,4.0,2013-2014,I-4839,19690408-0009
1045,1.0,2013-2014,I-4840,19620831-0024
1042,2.0,2014-2015,I-4841,19601021-0018
1204,4.0,2014-2015,I-4842,19600814-0002
1145,2.0,2014-2015,I-4843,19560612-0010
1081,4.0,2014-2015,I-4844,19560705-0025
1017,3.0,2014-2015,I-4845,19640220-0029
1295,2.0,2014-2015,I-4846,19620831-0024
1267,1.0,2014-2015,I-4847,19630126-0001
1219,3.0,2014-2015,I-4848,19561222-0030
1091,3.0,2014-2015,I-4849,19580515-0017
1043,1.0,2014-2015,I-4850,19580218-0007
1041,3.0,2014-2015,I-4851,19590129-0004
1160,1.0,2015-2016,I-4852,19610918-0027
1297,3.0,2015-2016,I-4853,19620522-0023
1294,2.0,2015-2016,I-4854,19560612-0010
1279,3.0,2015-2016,I-4855,19620424-0026
1272,2.0,2015-2016,I-4856,19650303-0019
1206,3.0,2015-2016,I-4857,19680712-0028
1194,4.0,2015-2016,I-4858,19650303-0019
1135,3.0,2015-2016,I-4859,19560612-0010
1092,3.0,2015-2016,I-4860,19570828-0008
1233,2.0,2016-2017,I-4861,19570828-0008
1242,1.0,2016-2017,I-4862,19601021-0018
1082,2.0,2016-2017,I-4863,19590129-0004
1252,1.0,2016-2017,I-4864,19680712-0028
1224,4.0,2016-2017,I-4865,19630126-0001
1104,4.0,2016-2017,I-4866,19610918-0027
1098,1.0,2016-2017,I-4867,19650303-0019
1087,4.0,2016-2017,I-4868,19690513-0015
1042,3.0,2016-2017,I-4869,19660630-0020
1026,4.0,2017-2018,I-4870,19611219-0014
1209,3.0,2017-2018,I-4871,19600529-0021
1201,2.0,2017-2018,I-4872,19561222-0030
1014,2.0,2017-2018,I-4873,19560612-0010
1266,4.0,2017-2018,I-4874,19601021-0018
1103,3.0,2017-2018,I-4875,19620424-0026
1073,1.0,2017-2018,I-4876,19610918-0027
1037,1.0,2017-2018,I-4877,19600905-0003
1109,4.0,2018-2019,I-4878,19680712-0028
1195,2.0,2018-2019,I-4879,19630126-0001
1070,2.0,2018-2019,I-4880,19650303-0019
1101,1.0,2018-2019,I-4881,19650303-0019
1085,3.0,2018-2019,I-4882,19610623-0005
1057,1.0,2018-2019,I-4883,19600814-0002
1024,1.0,2018-2019,I-4884,19570615-0011
1101,2.0,2019-2020,I-4885,19680712-0028
1297,4.0,2019-2020,I-4886,19610620-0006
1276,4.0,2019-2020,I-4887,19620522-0023
1203,2.0,2019-2020,I-4888,19690513-0015
1122,1.0,2019-2020,I-4889,19600814-0002
1248,2.0,2019-2020,I-4890,19570828-0008
1180,2.0,2019-2020,I-4891,19620831-0024
1177,2.0,2019-2020,I-4892,19640220-0029
1164,1.0,2019-2020,I-4893,19620522-0023
1129,3.0,2019-2020,I-4894,19580515-0017
1094,1.0,2019-2020,I-4895,19690513-0015
1180,1.0,2020-2021,I-4896,19580515-0017
1101,1.0,2020-2021,I-4897,19690408-0009
1035,4.0,2020-2021,I-4898,19690513-0015
1032,1.0,2020-2021,I-4899,19600814-0002
1276,3.0,2020-2021,I-4900,19590129-0004
1267,1.0,2020-2021,I-4901,19620522-0023
1259,4.0,2020-2021,I-4902,19600814-0002
1105,1.0,2020-2021,I-4903,19570828-0008
1100,1.0,2020-2021,I-4904,19680712-0028
1008,3.0,2020-2021,I-4905,19690917-0022
1234,2.0,2021-2022,I-4906,19630126-0001
1053,3.0,2021-2022,I-4907,19560705-0025
1250,2.0,2021-2022,I-4908,19600529-0021
1222,3.0,2021-2022,I-4909,19560612-0010
1215,2.0,2021-2022,I-4910,19600814-0002
1211,3.0,2021-2022,I-4911,19570828-0008
1179,4.0,2021-2022,I-4912,19610918-0027
1155,2.0,2021-2022,I-4913,19620522-0023
1136,2.0,2021-2022,I-4914,19600905-0003
1135,4.0,2021-2022,I-4915,19610620-0006
1110,3.0,2021-2022,I-4916,19690917-0022
1014,2.0,2021-2022,I-4917,19610918-0027
1241,2.0,2022-2023,I-4918,19620424-0026
1211,2.0,2022-2023,I-4919,19630126-0001
1071,1.0,2022-2023,I-4920,19600814-0002
1063,3.0,2022-2023,I-4921,19590129-0004
1266,1.0,2022-2023,I-4922,19600529-0021
1249,2.0,2022-2023,I-4923,19690917-0022
1225,3.0,2022-2023,I-4924,19660630-0020
1208,4.0,2022-2023,I-4925,19560812-0016
1115,3.0,2022-2023,I-4926,19570615-0011
1109,2.0,2023-2024,I-4927,19690513-0015
1218,4.0,2023-2024,I-4928,19601021-0018
1104,3.0,2023-2024,I-4929,19620424-0026
1084,4.0,2023-2024,I-4930,19610623-0005
1250,4.0,2023-2024,I-4931,19630126-0001
1132,1.0,2023-2024,I-4932,19620522-0023
1125,3.0,2023-2024,I-4933,19610620-0006
1126,1.0,2023-2024,I-4934,19611219-0014
1121,2.0,2023-2024,I-4935,19580515-0017
1240,4.0,2013-2014,I-4936,19620522-0023
1036,1.0,2013-2014,I-4937,19560812-0016
1235,2.0,2013-2014,I-4938,19590129-0004
1098,4.0,2013-2014,I-4939,19690513-0015
1256,4.0,2013-2014,I-4940,19690408-0009
1206,1.0,2013-2014,I-4941,19620831-0024
1196,4.0,2013-2014,I-4942,19611219-0014
1129,2.0,2013-2014,I-4943,19660630-0020
1022,2.0,2013-2014,I-4944,19620831-0024
1008,1.0,2013-2014,I-4945,19610918-0027
1221,1.0,2014-2015,I-4946,19640414-0013
1245,1.0,2014-2015,I-4947,19650303-0019
1192,1.0,2014-2015,I-4948,19620831-0024
1137,2.0,2014-2015,I-4949,19690408-0009
1044,1.0,2014-2015,I-4950,19630126-0001
1178,3.0,2014-2015,I-4951,19690513-0015
1165,1.0,2014-2015,I-4952,19620831-0024
1112,3.0,2014-2015,I-4953,19580515-0017
1052,1.0,2014-2015,I-4954,19640220-0029
1237,4.0,2015-2016,I-4955,19570828-0008
1225,3.0,2015-2016,I-4956,19640414-0013
1269,3.0,2015-2016,I-4957,19560705-0025
1248,1.0,2015-2016,I-4958,19620522-0023
1228,2.0,2015-2016,I-4959,19690917-0022
1157,2.0,2015-2016,I-4960,19630126-0001
1293,2.0,2015-2016,I-4961,19620424-0026
1272,2.0,2015-2016,I-4962,19561222-0030
1093,1.0,2015-2016,I-4963,19600529-0021
1065,2.0,2015-2016,I-4964,19640414-0013
1229,3.0,2016-2017,I-4965,19610623-0005
1205,4.0,2016-2017,I-4966,19580515-0017
1194,1.0,2016-2017,I-4967,19600814-0002
1175,4.0,2016-2017,I-4968,19620831-0024
1035,1.0,2016-2017,I-4969,19561222-0030
1266,1.0,2016-2017,I-4970,19560812-0016
1176,3.0,2016-2017,I-4971,19560812-0016
1161,2.0,2016-2017,I-4972,19610918-0027
1017,2.0,2016-2017,I-4973,19640414-0013
1168,4.0,2017-2018,I-4974,19601021-0018
1122,1.0,2017-2018,I-4975,19640220-0029
1247,1.0,2017-2018,I-4976,19640414-0013
1068,4.0,2017-2018,I-4977,19600905-0003
1065,3.0,2017-2018,I-4978,19630126-0001
1186,3.0,2017-2018,I-4979,19620424-0026
1119,3.0,2017-2018,I-4980,19690513-0015
1061,1.0,2017-2018,I-4981,19630126-0001
1038,1.0,2017-2018,I-4982,19570826-0012
1151,3.0,2018-2019,I-4983,19580515-0017
1096,3.0,2018-2019,I-4984,19680712-0028
1132,2.0,2018-2019,I-4985,19590129-0004
1033,4.0,2018-2019,I-4986,19610620-0006
1202,2.0,2018-2019,I-4987,19560812-0016
1137,1.0,2018-2019,I-4988,19630126-0001
1127,1.0,2018-2019,I-4989,19610623-0005
1009,2.0,2018-2019,I-4990,19610620-0006
1260,1.0,2019-2020,I-4991,19620522-0023
1150,4.0,2019-2020,I-4992,19560705-0025
1135,2.0,2019-2020,I-4993,19561222-0030
1021,2.0,2019-2020,I-4994,19560812-0016
1289,2.0,2019-2020,I-4995,19601021-0018
1268,4.0,2019-2020,I-4996,19610623-0005
1249,2.0,2019-2020,I-4997,19561222-0030
1211,1.0,2019-2020,I-4998,19570826-0012
1161,1.0,2019-2020,I-4999,19590129-0004
1084,3.0,2019-2020,I-5000,19640414-0013
1297,1.0,2020-2021,I-5001,19690513-0015
1086,4.0,2020-2021,I-5002,19570615-0011
1275,1.0,2020-2021,I-5003,19630126-0001
1257,1.0,2020-2021,I-5004,19600814-0002
1298,4.0,2020-2021,I-5005,19610918-0027
1285,1.0,2020-2021,I-5006,19600529-0021
1216,3.0,2020-2021,I-5007,19660630-0020
1183,3.0,2020-2021,I-5008,19620424-0026
1139,3.0,2020-2021,I-5009,19620424-0026
1072,4.0,2020-2021,I-5010,19620831-0024
1290,4.0,2021-2022,I-5011,19610918-0027
1216,3.0,2021-2022,I-5012,19610623-0005
1270,3.0,2021-2022,I-5013,19580218-0007
1222,1.0,2021-2022,I-5014,19580218-0007
1142,3.0,2021-2022,I-5015,19580218-0007
1125,2.0,2021-2022,I-5016,19630126-0001
1274,1.0,2021-2022,I-5017,19640414-0013
1214,3.0,2021-2022,I-5018,19690513-0015
1175,3.0,2021-2022,I-5019,19690408-0009
1107,1.0,2021-2022,I-5020,19600814-0002
1017,1.0,2021-2022,I-5021,19630126-0001
1174,4.0,2022-2023,I-5022,19610918-0027
1280,2.0,2022-2023,I-5023,19620831-0024
1281,4.0,2022-2023,I-5024,19601021-0018
1173,1.0,2022-2023,I-5025,19561222-0030
1013,4.0,2022-2023,I-5026,19560612-0010
1291,3.0,2022-2023,I-5027,19680712-0028
1194,3.0,2022-2023,I-5028,19580218-0007
1175,1.0,2022-2023,I-5029,19611219-0014
1048,4.0,2022-2023,I-5030,19660630-0020
1296,1.0,2023-2024,I-5031,19650303-0019
1064,1.0,2023-2024,I-5032,19580515-0017
1171,3.0,2023-2024,I-5033,19620831-0024
1149,3.0,2023-2024,I-5034,19580515-0017
1060,1.0,2023-2024,I-5035,19690513-0015
1045,3.0,2023-2024,I-5036,19620522-0023
1276,1.0,2023-2024,I-5037,19620522-0023
1190,1.0,2023-2024,I-5038,19620424-0026
1180,2.0,2023-2024,I-5039,19630126-0001
1169,4.0,2023-2024,I-5040,19610620-0006
1119,2.0,2023-2024,I-5041,19690917-0022
1055,2.0,2023-2024,I-5042,19650303-0019
1217,3.0,2013-2014,I-5043,19601021-0018
1147,3.0,2013-2014,I-5044,19690917-0022
1065,3.0,2013-2014,I-5045,19690513-0015
1251,3.0,2013-2014,I-5046,19611219-0014
1238,2.0,2013-2014,I-5047,19570828-0008
1202,2.0,2013-2014,I-5048,19610623-0005
1195,4.0,2013-2014,I-5049,19600529-0021
1181,1.0,2013-2014,I-5050,19611219-0014
1089,4.0,2013-2014,I-5051,19611219-0014
1297,4.0,2014-2015,I-5052,19590129-0004
1175,4.0,2014-2015,I-5053,19610620-0006
1148,1.0,2014-2015,I-5054,19690513-0015
1126,4.0,2014-2015,I-5055,19690408-0009
1096,1.0,2014-2015,I-5056,19690917-0022
1289,1.0,2014-2015,I-5057,19610918-0027
1276,4.0,2014-2015,I-5058,19600529-0021
1220,1.0,2014-2015,I-5059,19620522-0023
1057,2.0,2014-2015,I-5060,19600529-0021
1054,2.0,2014-2015,I-5061,19611219-0014
1017,2.0,2015-2016,I-5062,19611219-0014
1232,1.0,2015-2016,I-5063,19690408-0009
1167,1.0,2015-2016,I-5064,19610620-0006
1105,2.0,2015-2016,I-5065,19580218-0007
1272,4.0,2015-2016,I-5066,19630126-0001
1270,1.0,2015-2016,I-5067,19560612-0010
1193,2.0,2015-2016,I-5068,19611219-0014
1153,4.0,2015-2016,I-5069,19561222-0030
1056,3.0,2015-2016,I-5070,19650303-0019
1032,2.0,2015-2016,I-5071,19630126-0001
1265,2.0,2016-2017,I-5072,19680712-0028
1087,3.0,2016-2017,I-5073,19680712-0028
1018,3.0,2016-2017,I-5074,19570615-0011
1004,4.0,2016-2017,I-5075,19600814-0002
1262,1.0,2016-2017,I-5076,19640414-0013
1252,2.0,2016-2017,I-5077,19560612-0010
1117,4.0,2016-2017,I-5078,19600905-0003
1061,4.0,2016-2017,I-5079,19601021-0018
1179,4.0,2017-2018,I-5080,19570826-0012
1094,2.0,2017-2018,I-5081,19690513-0015
1245,1.0,2017-2018,I-5082,19580515-0017
1202,3.0,2017-2018,I-5083,19690513-0015
1075,4.0,2017-2018,I-5084,19640414-0013
1072,4.0,2017-2018,I-5085,19690917-0022
1280,3.0,2017-2018,I-5086,19570615-0011
1255,1.0,2017-2018,I-5087,19590129-0004
1170,3.0,2017-2018,I-5088,19640414-0013
1101,3.0,2017-2018,I-5089,19650303-0019
1085,4.0,2017-2018,I-5090,19640414-0013
1059,4.0,2017-2018,I-5091,19620522-0023
1158,4.0,2018-2019,I-5092,19640220-0029
1292,3.0,2018-2019,I-5093,19590129-0004
1259,1.0,2018-2019,I-5094,19610918-0027
1220,2.0,2018-2019,I-5095,19590129-0004
1132,1.0,2018-2019,I-5096,19690408-0009
1296,1.0,2018-2019,I-5097,19570615-0011
1211,1.0,2018-2019,I-5098,19580218-0007
1204,2.0,2018-2019,I-5099,19560612-0010
1135,4.0,2018-2019,I-5100,19620424-0026
1077,3.0,2018-2019,I-5101,19620424-0026
1004,3.0,2018-2019,I-5102,19690513-0015
1030,1.0,2019-2020,I-5103,19690513-0015
1010,4.0,2019-2020,I-5104,19570828-0008
1287,3.0,2019-2020,I-5105,19620424-0026
1226,4.0,2019-2020,I-5106,19561222-0030
1210,3.0,2019-2020,I-5107,19610620-0006
1085,1.0,2019-2020,I-5108,19610623-0005
1275,4.0,2019-2020,I-5109,19610623-0005
1214,1.0,2019-2020,I-5110,19570826-0012
1151,2.0,2019-2020,I-5111,19561222-0030
1139,4.0,2019-2020,I-5112,19620522-0023
1140,1.0,2020-2021,I-5113,19640220-0029
1127,1.0,2020-2021,I-5114,19630126-0001
1167,2.0,2020-2021,I-5115,19630126-0001
1066,4.0,2020-2021,I-5116,19611219-0014
1238,1.0,2020-2021,I-5117,19600905-0003
1174,4.0,2020-2021,I-5118,19570828-0008
1136,1.0,2020-2021,I-5119,19690917-0022
1049,1.0,2020-2021,I-5120,19630126-0001
1163,1.0,2021-2022,I-5121,19611219-0014
1286,4.0,2021-2022,I-5122,19690408-0009
1216,3.0,2021-2022,I-5123,19570615-0011
1101,2.0,2021-2022,I-5124,19560612-0010
1279,3.0,2021-2022,I-5125,19620522-0023
1222,4.0,2021-2022,I-5126,19561222-0030
1197,1.0,2021-2022,I-5127,19570615-0011
1026,4.0,2021-2022,I-5128,19650303-0019
1202,2.0,2022-2023,I-5129,19601021-0018
1297,2.0,2022-2023,I-5130,19690408-0009
1212,1.0,2022-2023,I-5131,19580218-0007
1273,3.0,2022-2023,I-5132,19620522-0023
1217,2.0,2022-2023,I-5133,19560812-0016
1109,1.0,2022-2023,I-5134,19690408-0009
1074,2.0,2022-2023,I-5135,19590129-0004
1026,1.0,2022-2023,I-5136,19580218-0007
1009,3.0,2022-2023,I-5137,19560812-0016
1260,3.0,2023-2024,I-5138,19580515-0017
1168,4.0,2023-2024,I-5139,19611219-0014
1255,3.0,2023-2024,I-5140,19620831-0024
1185,3.0,2023-2024,I-5141,19600905-0003
1108,3.0,2023-2024,I-5142,19620424-0026
1011,3.0,2023-2024,I-5143,19610623-0005
1280,4.0,2023-2024,I-5144,19570826-0012
1261,4.0,2023-2024,I-5145,19690917-0022
1228,1.0,2023-2024,I-5146,19600529-0021
1184,1.0,2023-2024,I-5147,19601021-0018
1181,2.0,2023-2024,I-5148,19600814-0002
1041,3.0,2023-2024,I-5149,19610623-0005
1205,2.0,2013-2014,I-5150,19690917-0022
1193,1.0,2013-2014,I-5151,19560612-0010
1219,1.0,2013-2014,I-5152,19620424-0026
1186,3.0,2013-2014,I-5153,19580218-0007
1174,3.0,2013-2014,I-5154,19610620-0006
1272,2.0,2013-2014,I-5155,19570615-0011
1229,2.0,2013-2014,I-5156,19611219-0014
1113,2.0,2013-2014,I-5157,19570826-0012
1112,4.0,2013-2014,I-5158,19590129-0004
1053,4.0,2013-2014,I-5159,19640414-0013
1003,1.0,2013-2014,I-5160,19620424-0026
1236,3.0,2014-2015,I-5161,19580515-0017
1168,2.0,2014-2015,I-5162,19600905-0003
1260,3.0,2014-2015,I-5163,19610918-0027
1102,1.0,2014-2015,I-5164,19600529-0021
1067,3.0,2014-2015,I-5165,19620424-0026
1269,4.0,2014-2015,I-5166,19640414-0013
1093,3.0,2014-2015,I-5167,19660630-0020
1043,2.0,2014-2015,I-5168,19610918-0027
1009,2.0,2014-2015,I-5169,19561222-0030
1294,4.0,2015-2016,I-5170,19640220-0029
1160,1.0,2015-2016,I-5171,19690513-0015
1136,2.0,2015-2016,I-5172,19560812-0016
1119,2.0,2015-2016,I-5173,19601021-0018
1266,1.0,2015-2016,I-5174,19610918-0027
1258,4.0,2015-2016,I-5175,19690917-0022
1189,4.0,2015-2016,I-5176,19570615-0011
1179,2.0,2015-2016,I-5177,19610918-0027
1090,4.0,2015-2016,I-5178,19610623-0005
1166,1.0,2016-2017,I-5179,19610918-0027
1040,3.0,2016-2017,I-5180,19620424-0026
1269,4.0,2016-2017,I-5181,19570615-0011
1109,1.0,2016-2017,I-5182,19660630-0020
1004,1.0,2016-2017,I-5183,19600814-0002
1255,4.0,2016-2017,I-5184,19580515-0017
1254,1.0,2016-2017,I-5185,19570615-0011
1182,3.0,2016-2017,I-5186,19570828-0008
1036,3.0,2016-2017,I-5187,19570828-0008
1180,1.0,2017-2018,I-5188,19560812-0016
1142,2.0,2017-2018,I-5189,19560705-0025
1252,1.0,2017-2018,I-5190,19611219-0014
1187,4.0,2017-2018,I-5191,19620831-0024
1033,2.0,2017-2018,I-5192,19561222-0030
1283,4.0,2017-2018,I-5193,19620831-0024
1282,4.0,2017-2018,I-5194,19570615-0011
1245,3.0,2017-2018,I-5195,19620424-0026
1228,2.0,2017-2018,I-5196,19610918-0027
1134,3.0,2017-2018,I-5197,19580515-0017
1075,3.0,2017-2018,I-5198,19560812-0016
1104,3.0,2018-2019,I-5199,19610620-0006
1103,3.0,2018-2019,I-5200,19640414-0013
1287,3.0,2018-2019,I-5201,19620522-0023
1206,1.0,2018-2019,I-5202,19560705-0025
1270,4.0,2018-2019,I-5203,19620831-0024
1267,3.0,2018-2019,I-5204,19600905-0003
1258,4.0,2018-2019,I-5205,19560812-0016
1152,4.0,2018-2019,I-5206,19600814-0002
1110,3.0,2018-2019,I-5207,19580515-0017
1145,4.0,2019-2020,I-5208,19610918-0027
1093,3.0,2019-2020,I-5209,19640414-0013
1087,1.0,2019-2020,I-5210,19680712-0028
1007,1.0,2019-2020,I-5211,19600814-0002
1242,4.0,2019-2020,I-5212,19600814-0002
1162,1.0,2019-2020,I-5213,19650303-0019
1108,4.0,2019-2020,I-5214,19560612-0010
1056,2.0,2019-2020,I-5215,19580218-0007
1173,4.0,2020-2021,I-5216,19690408-0009
1134,1.0,2020-2021,I-5217,19560812-0016
1279,1.0,2020-2021,I-5218,19600529-0021
1161,1.0,2020-2021,I-5219,19560612-0010
1296,3.0,2020-2021,I-5220,19570828-0008
1221,2.0,2020-2021,I-5221,19650303-0019
1184,1.0,2020-2021,I-5222,19580218-0007
1183,1.0,2020-2021,I-5223,19580218-0007
1129,1.0,2020-2021,I-5224,19600905-0003
1074,1.0,2020-2021,I-5225,19620522-0023
1149,3.0,2021-2022,I-5226,19690917-0022
1289,4.0,2021-2022,I-5227,19561222-0030
1230,2.0,2021-2022,I-5228,19570826-0012
1090,4.0,2021-2022,I-5229,19611219-0014
1260,3.0,2021-2022,I-5230,19600529-0021
1204,4.0,2021-2022,I-5231,19560705-0025
1098,3.0,2021-2022,I-5232,19570615-0011
1034,3.0,2021-2022,I-5233,19600905-0003
1017,3.0,2021-2022,I-5234,19580515-0017
1271,3.0,2022-2023,I-5235,19650303-0019
1250,3.0,2022-2023,I-5236,19680712-0028
1102,3.0,2022-2023,I-5237,19600814-0002
1044,4.0,2022-2023,I-5238,19600814-0002
1293,4.0,2022-2023,I-5239,19590129-0004
1281,2.0,2022-2023,I-5240,19640220-0029
1239,4.0,2022-2023,I-5241,19600905-0003
1194,1.0,2022-2023,I-5242,19610918-0027
1077,1.0,2022-2023,I-5243,19580218-0007
1190,1.0,2023-2024,I-5244,19570615-0011
1026,4.0,2023-2024,I-5245,19620831-0024
1224,4.0,2023-2024,I-5246,19580218-0007
1004,2.0,2023-2024,I-5247,19580515-0017
1294,2.0,2023-2024,I-5248,19580218-0007
1291,4.0,2023-2024,I-5249,19570828-0008
1263,2.0,2023-2024,I-5250,19560705-0025
1259,3.0,2023-2024,I-5251,19620522-0023
1108,3.0,2023-2024,I-5252,19690917-0022
1057,1.0,2023-2024,I-5253,19580218-0007
1291,3.0,2013-2014,I-5254,19600814-0002
1277,1.0,2013-2014,I-5255,19690513-0015
1110,3.0,2013-2014,I-5256,19570615-0011
1090,2.0,2013-2014,I-5257,19690917-0022
1290,2.0,2013-2014,I-5258,19570615-0011
1136,2.0,2013-2014,I-5259,19600814-0002
1126,4.0,2013-2014,I-5260,19690513-0015
1098,4.0,2013-2014,I-5261,19650303-0019
1080,2.0,2013-2014,I-5262,19610918-0027
1024,3.0,2014-2015,I-5263,19560812-0016
1006,4.0,2014-2015,I-5264,19650303-0019
1280,4.0,2014-2015,I-5265,19600814-0002
1229,4.0,2014-2015,I-5266,19570826-0012
1016,1.0,2014-2015,I-5267,19690917-0022
1277,2.0,2014-2015,I-5268,19620831-0024
1243,3.0,2014-2015,I-5269,19560705-0025
1150,3.0,2014-2015,I-5270,19580515-0017
1003,1.0,2014-2015,I-5271,19600905-0003
1223,4.0,2015-2016,I-5272,19590129-0004
1149,3.0,2015-2016,I-5273,19690408-0009
1295,4.0,2015-2016,I-5274,19560612-0010
1211,4.0,2015-2016,I-5275,19580218-0007
1201,2.0,2015-2016,I-5276,19600529-0021
1162,4.0,2015-2016,I-5277,19690917-0022
1259,4.0,2015-2016,I-5278,19570828-0008
1254,2.0,2015-2016,I-5279,19580218-0007
1245,3.0,2015-2016,I-5280,19600814-0002
1058,2.0,2015-2016,I-5281,19561222-0030
1108,4.0,2016-2017,I-5282,19570826-0012
1139,4.0,2016-2017,I-5283,19620424-0026
1136,4.0,2016-2017,I-5284,19600529-0021
1052,2.0,2016-2017,I-5285,19561222-0030
1012,1.0,2016-2017,I-5286,19650303-0019
1207,3.0,2016-2017,I-5287,19610620-0006
1117,1.0,2016-2017,I-5288,19561222-0030
1105,4.0,2016-2017,I-5289,19650303-0019
1071,4.0,2016-2017,I-5290,19560612-0010
1065,2.0,2016-2017,I-5291,19611219-0014
1077,4.0,2017-2018,I-5292,19640220-0029
1049,2.0,2017-2018,I-5293,19690917-0022
1195,1.0,2017-2018,I-5294,19640220-0029
1171,4.0,2017-2018,I-5295,19570828-0008
1115,1.0,2017-2018,I-5296,19570828-0008
1292,2.0,2017-2018,I-5297,19610623-0005
1290,3.0,2017-2018,I-5298,19620831-0024
1128,2.0,2017-2018,I-5299,19561222-0030
1044,2.0,2017-2018,I-5300,19690917-0022
1131,4.0,2018-2019,I-5301,19660630-0020
1102,2.0,2018-2019,I-5302,19580218-0007
1011,2.0,2018-2019,I-5303,19560612-0010
1288,3.0,2018-2019,I-5304,19580515-0017
1191,1.0,2018-2019,I-5305,19560612-0010
1163,2.0,2018-2019,I-5306,19690917-0022
1112,1.0,2018-2019,I-5307,19570828-0008
1221,3.0,2019-2020,I-5308,19690917-0022
1125,4.0,2019-2020,I-5309,19600814-0002
1227,2.0,2019-2020,I-5310,19570615-0011
1178,4.0,2019-2020,I-5311,19570615-0011
1175,4.0,2019-2020,I-5312,19590129-0004
1065,1.0,2019-2020,I-5313,19600814-0002
1290,4.0,2019-2020,I-5314,19640414-0013
1254,1.0,2019-2020,I-5315,19640220-0029
1073,1.0,2019-2020,I-5316,19560705-0025
1023,2.0,2019-2020,I-5317,19680712-0028
1275,1.0,2020-2021,I-5318,19560705-0025
1102,2.0,2020-2021,I-5319,19601021-0018
1227,3.0,2020-2021,I-5320,19560612-0010
1201,3.0,2020-2021,I-5321,19600814-0002
1155,3.0,2020-2021,I-5322,19660630-0020
1197,1.0,2020-2021,I-5323,19600529-0021
1152,2.0,2020-2021,I-5324,19680712-0028
1057,4.0,2020-2021,I-5325,19611219-0014
1025,3.0,2020-2021,I-5326,19560705-0025
1022,4.0,2020-2021,I-5327,19640414-0013
1256,3.0,2021-2022,I-5328,19620522-0023
1071,2.0,2021-2022,I-5329,19600529-0021
1072,4.0,2021-2022,I-5330,19610918-0027
1011,2.0,2021-2022,I-5331,19610620-0006
1260,2.0,2021-2022,I-5332,19560812-0016
1222,1.0,2021-2022,I-5333,19560612-0010
1154,3.0,2021-2022,I-5334,19580218-0007
1049,2.0,2021-2022,I-5335,19660630-0020
1034,3.0,2022-2023,I-5336,19620831-0024
1202,1.0,2022-2023,I-5337,19600529-0021
1159,1.0,2022-2023,I-5338,19570615-0011
1061,2.0,2022-2023,I-5339,19570826-0012
1052,2.0,2022-2023,I-5340,19650303-0019
1256,3.0,2022-2023,I-5341,19660630-0020
1238,3.0,2022-2023,I-5342,19600814-0002
1136,1.0,2022-2023,I-5343,19600905-0003
1089,3.0,2022-2023,I-5344,19600905-0003
1072,3.0,2022-2023,I-5345,19600814-0002
1039,1.0,2022-2023,I-5346,19601021-0018
1069,1.0,2023-2024,I-5347,19600814-0002
1223,2.0,2023-2024,I-5348,19690513-0015
1218,1.0,2023-2024,I-5349,19640220-0029
1156,1.0,2023-2024,I-5350,19600814-0002
1284,2.0,2023-2024,I-5351,19630126-0001
1273,4.0,2023-2024,I-5352,19590129-0004
1163,2.0,2023-2024,I-5353,19570615-0011
1136,4.0,2023-2024,I-5354,19611219-0014
1133,4.0,2023-2024,I-5355,19640414-0013
1102,4.0,2023-2024,I-5356,19570826-0012
1264,1.0,2013-2014,I-5357,19610620-0006
1247,2.0,2013-2014,I-5358,19620831-0024
1172,2.0,2013-2014,I-5359,19560812-0016
